기준년월,행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수
202411,2635061000,해운대구 반송1동,01시,7892,82,822
202411,2635061000,해운대구 반송1동,02시,7944,81,828
202411,2635061000,해운대구 반송1동,03시,8021,83,891
202411,2635061000,해운대구 반송1동,04시,8078,84,988
202411,2635061000,해운대구 반송1동,05시,8048,91,1082
202411,2635061000,해운대구 반송1동,06시,7824,122,1263
202411,2635061000,해운대구 반송1동,07시,7440,434,1495
202411,2635061000,해운대구 반송1동,08시,6833,1160,1818
202411,2635061000,해운대구 반송1동,09시,5808,2053,2428
202411,2635061000,해운대구 반송1동,10시,5482,2127,2774
202411,2635061000,해운대구 반송1동,11시,5258,2173,2962
202411,2635061000,해운대구 반송1동,12시,5155,2175,2979
202411,2635061000,해운대구 반송1동,13시,5085,2220,2959
202411,2635061000,해운대구 반송1동,14시,5031,2222,2900
202411,2635061000,해운대구 반송1동,15시,5099,2228,2695
202411,2635061000,해운대구 반송1동,16시,5278,2177,2322
202411,2635061000,해운대구 반송1동,17시,5543,1887,1946
202411,2635061000,해운대구 반송1동,18시,5859,1449,1653
202411,2635061000,해운대구 반송1동,19시,6154,1123,1488
202411,2635061000,해운대구 반송1동,20시,7015,327,1324
202411,2635061000,해운대구 반송1동,21시,7281,223,1133
202411,2635061000,해운대구 반송1동,22시,7463,144,962
202411,2635061000,해운대구 반송1동,23시,7596,106,908
202411,2635062000,해운대구 반송2동,00시,19831,108,1074
202411,2635062000,해운대구 반송2동,01시,19921,105,1048
202411,2635062000,해운대구 반송2동,02시,19993,103,1026
202411,2635062000,해운대구 반송2동,03시,20047,98,1002
202411,2635062000,해운대구 반송2동,04시,20043,96,1002
202411,2635062000,해운대구 반송2동,05시,19890,96,1016
202411,2635062000,해운대구 반송2동,06시,19297,110,1047
202411,2635062000,해운대구 반송2동,07시,18181,221,1164
202411,2635062000,해운대구 반송2동,08시,16454,639,1355
202411,2635062000,해운대구 반송2동,09시,13792,2141,1637
202411,2635062000,해운대구 반송2동,10시,12910,2168,1835
202411,2635062000,해운대구 반송2동,11시,12340,2187,1977
202411,2635062000,해운대구 반송2동,12시,12047,2222,2089
202411,2635062000,해운대구 반송2동,13시,11843,2234,2057
202411,2635062000,해운대구 반송2동,14시,11765,2267,2001
202411,2635062000,해운대구 반송2동,15시,11981,2290,1892
202411,2635062000,해운대구 반송2동,16시,12537,2354,1759
202411,2635062000,해운대구 반송2동,17시,13397,2295,1691
202411,2635062000,해운대구 반송2동,18시,14503,2097,1664
202411,2635062000,해운대구 반송2동,19시,15399,1882,1589
202411,2635062000,해운대구 반송2동,20시,17637,306,1463
202411,2635062000,해운대구 반송2동,21시,18385,215,1339
202411,2635062000,해운대구 반송2동,22시,19030,161,1237
202411,2635062000,해운대구 반송2동,23시,19368,131,1180
202411,2635065000,해운대구 재송1동,00시,33046,461,3974
202411,2635065000,해운대구 재송1동,01시,33309,412,3826
202411,2635065000,해운대구 재송1동,02시,33537,393,3731
202411,2635065000,해운대구 재송1동,03시,33673,384,3680
202411,2635065000,해운대구 재송1동,04시,33707,388,3631
202411,2635065000,해운대구 재송1동,05시,33539,402,3654
202411,2635065000,해운대구 재송1동,06시,32903,487,3816
202411,2635065000,해운대구 재송1동,07시,31200,870,4113
202411,2635065000,해운대구 재송1동,08시,27606,2474,4567
202411,2635065000,해운대구 재송1동,09시,21780,6296,5358
202411,2635065000,해운대구 재송1동,10시,19670,6473,5933
202411,2635065000,해운대구 재송1동,11시,18336,6457,6282
202411,2635065000,해운대구 재송1동,12시,17607,6453,6475
202411,2635065000,해운대구 재송1동,13시,17132,6634,6424
202411,2635065000,해운대구 재송1동,14시,16943,6781,6389
202411,2635065000,해운대구 재송1동,15시,17230,6867,6312
202411,2635065000,해운대구 재송1동,16시,18020,6893,6193
202411,2635065000,해운대구 재송1동,17시,19293,6515,6129
202411,2635065000,해운대구 재송1동,18시,20988,5545,6356
202411,2635065000,해운대구 재송1동,19시,22920,4596,6228
202411,2635065000,해운대구 재송1동,20시,27283,1537,5863
202411,2635065000,해운대구 재송1동,21시,29005,1186,5338
202411,2635065000,해운대구 재송1동,22시,30556,900,4896
202411,2635065000,해운대구 재송1동,23시,31375,737,4694
202411,2635066000,해운대구 재송2동,00시,20214,161,2159
202411,2635066000,해운대구 재송2동,01시,20428,151,2116
202411,2635066000,해운대구 재송2동,02시,20593,144,2067
202411,2635066000,해운대구 재송2동,03시,20718,140,2044
202411,2635066000,해운대구 재송2동,04시,20794,143,2034
202411,2635066000,해운대구 재송2동,05시,20636,142,2071
202411,2635066000,해운대구 재송2동,06시,20085,154,2167
202411,2635066000,해운대구 재송2동,07시,18862,290,2290
202411,2635066000,해운대구 재송2동,08시,16752,764,2415
202411,2635066000,해운대구 재송2동,09시,13792,2365,2671
202411,2635066000,해운대구 재송2동,10시,12628,2378,2997
202411,2635066000,해운대구 재송2동,11시,11880,2361,3088
202411,2635066000,해운대구 재송2동,12시,11439,2320,2961
202411,2635066000,해운대구 재송2동,13시,11133,2433,2967
202411,2635066000,해운대구 재송2동,14시,10946,2470,3000
202411,2635066000,해운대구 재송2동,15시,11095,2530,2939
202411,2635066000,해운대구 재송2동,16시,11618,2619,2810
202411,2635066000,해운대구 재송2동,17시,12434,2571,2702
202411,2635066000,해운대구 재송2동,18시,13587,2221,2698
202411,2635066000,해운대구 재송2동,19시,14725,1928,2748
202411,2635066000,해운대구 재송2동,20시,17001,457,2718
202411,2635066000,해운대구 재송2동,21시,17962,371,2617
202411,2635066000,해운대구 재송2동,22시,18770,299,2489
202411,2635066000,해운대구 재송2동,23시,19211,246,2479
202411,2638051000,사하구 괴정1동,00시,16342,139,2816
202411,2638051000,사하구 괴정1동,01시,16473,129,2760
202411,2638051000,사하구 괴정1동,02시,16591,123,2702
202411,2638051000,사하구 괴정1동,03시,16672,117,2668
202411,2638051000,사하구 괴정1동,04시,16688,117,2659
202411,2638051000,사하구 괴정1동,05시,16585,127,2679
202411,2638051000,사하구 괴정1동,06시,16178,141,2698
202411,2638051000,사하구 괴정1동,07시,15148,291,2776
202411,2638051000,사하구 괴정1동,08시,13354,707,2950
202411,2638051000,사하구 괴정1동,09시,11116,1656,3140
202411,2638051000,사하구 괴정1동,10시,10220,1707,3395
202411,2638051000,사하구 괴정1동,11시,9636,1702,3583
202411,2638051000,사하구 괴정1동,12시,9291,1736,3714
202411,2638051000,사하구 괴정1동,13시,9063,1758,3663
202411,2638051000,사하구 괴정1동,14시,8906,1787,3599
202411,2638051000,사하구 괴정1동,15시,9102,1846,3559
202411,2638051000,사하구 괴정1동,16시,9670,1902,3547
202411,2638051000,사하구 괴정1동,17시,10483,1820,3666
202411,2638051000,사하구 괴정1동,18시,11527,1621,3875
202411,2638051000,사하구 괴정1동,19시,12461,1462,3972
202411,2638051000,사하구 괴정1동,20시,14102,467,3812
202411,2638051000,사하구 괴정1동,21시,14842,370,3564
202411,2638051000,사하구 괴정1동,22시,15468,285,3318
202411,2638051000,사하구 괴정1동,23시,15792,231,3221
202411,2638052000,사하구 괴정2동,00시,11945,81,848
202411,2638052000,사하구 괴정2동,01시,12061,79,836
202411,2638052000,사하구 괴정2동,02시,12136,79,826
202411,2638052000,사하구 괴정2동,03시,12180,78,813
202411,2638052000,사하구 괴정2동,04시,12202,76,804
202411,2638052000,사하구 괴정2동,05시,12100,73,801
202411,2638052000,사하구 괴정2동,06시,11746,83,800
202411,2638052000,사하구 괴정2동,07시,10950,155,865
202411,2638052000,사하구 괴정2동,08시,9569,509,955
202411,2638052000,사하구 괴정2동,09시,7836,1210,1084
202411,2638052000,사하구 괴정2동,10시,7168,1187,1198
202411,2638052000,사하구 괴정2동,11시,6748,1162,1253
202411,2638052000,사하구 괴정2동,12시,6532,1165,1303
202411,2638052000,사하구 괴정2동,13시,6369,1174,1314
202411,2638052000,사하구 괴정2동,14시,6251,1161,1276
202411,2638052000,사하구 괴정2동,15시,6390,1144,1264
202411,2638052000,사하구 괴정2동,16시,6751,1082,1210
202411,2638052000,사하구 괴정2동,17시,7360,1029,1223
202411,2638052000,사하구 괴정2동,18시,8130,929,1227
202411,2638052000,사하구 괴정2동,19시,8823,862,1187
202411,2638052000,사하구 괴정2동,20시,10029,173,1098
202411,2638052000,사하구 괴정2동,21시,10628,146,1007
202411,2638052000,사하구 괴정2동,22시,11164,126,945
202411,2638052000,사하구 괴정2동,23시,11477,106,956
202411,2638053000,사하구 괴정3동,00시,11431,140,1923
202411,2638053000,사하구 괴정3동,01시,11505,129,1794
202411,2638053000,사하구 괴정3동,02시,11568,123,1657
202411,2638053000,사하구 괴정3동,03시,11610,121,1566
202411,2638053000,사하구 괴정3동,04시,11614,121,1520
202411,2638053000,사하구 괴정3동,05시,11523,131,1567
202411,2638053000,사하구 괴정3동,06시,11207,155,1663
202411,2638053000,사하구 괴정3동,07시,10525,284,1904
202411,2638053000,사하구 괴정3동,08시,9351,788,2288
202411,2638053000,사하구 괴정3동,09시,7781,2108,2922
202411,2638053000,사하구 괴정3동,10시,7267,2533,3539
202411,2638053000,사하구 괴정3동,11시,6931,2690,4018
202411,2638053000,사하구 괴정3동,12시,6728,2801,4258
202411,2638053000,사하구 괴정3동,13시,6584,2924,4363
202411,2638053000,사하구 괴정3동,14시,6524,2971,4523
202411,2638053000,사하구 괴정3동,15시,6677,2968,4391
202411,2638053000,사하구 괴정3동,16시,7017,2928,4138
202411,2638053000,사하구 괴정3동,17시,7539,2682,3883
202411,2638053000,사하구 괴정3동,18시,8183,2220,3934
202411,2638053000,사하구 괴정3동,19시,8753,1789,3702
202411,2638053000,사하구 괴정3동,20시,9936,802,3332
202411,2638053000,사하구 괴정3동,21시,10390,580,2908
202411,2638053000,사하구 괴정3동,22시,10772,372,2577
202411,2638053000,사하구 괴정3동,23시,11001,263,2391
202411,2638054000,사하구 괴정4동,00시,12592,107,2002
202411,2638054000,사하구 괴정4동,01시,12663,101,1979
202411,2638054000,사하구 괴정4동,02시,12739,96,1956
202411,2638054000,사하구 괴정4동,03시,12793,93,1922
202411,2638054000,사하구 괴정4동,04시,12805,94,1911
202411,2638054000,사하구 괴정4동,05시,12720,101,1899
202411,2638054000,사하구 괴정4동,06시,12354,127,1891
202411,2638054000,사하구 괴정4동,07시,11482,222,2012
202411,2638054000,사하구 괴정4동,08시,9922,679,2316
202411,2638054000,사하구 괴정4동,09시,8127,1459,2464
202411,2638054000,사하구 괴정4동,10시,7428,1427,2547
202411,2638054000,사하구 괴정4동,11시,6984,1435,2611
202411,2638054000,사하구 괴정4동,12시,6741,1445,2575
202411,2638054000,사하구 괴정4동,13시,6573,1445,2543
202411,2638054000,사하구 괴정4동,14시,6468,1447,2495
202411,2638054000,사하구 괴정4동,15시,6548,1464,2434
202411,2638054000,사하구 괴정4동,16시,6900,1472,2302
202411,2638054000,사하구 괴정4동,17시,7527,1370,2224
202411,2638054000,사하구 괴정4동,18시,8370,1219,2224
202411,2638054000,사하구 괴정4동,19시,9144,1094,2269
202411,2638054000,사하구 괴정4동,20시,10530,289,2254
202411,2638054000,사하구 괴정4동,21시,11175,227,2195
202411,2638054000,사하구 괴정4동,22시,11722,186,2156
202411,2638054000,사하구 괴정4동,23시,12027,158,2193
202411,2638055000,사하구 당리동,00시,22411,236,3273
202411,2638055000,사하구 당리동,01시,22551,224,3089
202411,2638055000,사하구 당리동,02시,22680,212,2972
202411,2638055000,사하구 당리동,03시,22771,202,2890
202411,2638055000,사하구 당리동,04시,22803,204,2834
202411,2638055000,사하구 당리동,05시,22655,212,2885
202411,2638055000,사하구 당리동,06시,22045,273,3000
202411,2638055000,사하구 당리동,07시,20595,500,3242
202411,2638055000,사하구 당리동,08시,18187,1275,3739
202411,2638055000,사하구 당리동,09시,14605,3618,4876
202411,2638055000,사하구 당리동,10시,13367,3767,5840
202411,2638055000,사하구 당리동,11시,12580,3789,6291
202411,2638055000,사하구 당리동,12시,12122,3810,6278
202411,2638055000,사하구 당리동,13시,11818,3891,6152
202411,2638055000,사하구 당리동,14시,11659,3970,6394
202411,2638055000,사하구 당리동,15시,11897,4004,6317
202411,2638055000,사하구 당리동,16시,12614,4013,6070
202411,2638055000,사하구 당리동,17시,13685,3847,5994
202411,2638055000,사하구 당리동,18시,15062,3355,6070
202411,2638055000,사하구 당리동,19시,16320,2854,5899
202411,2638055000,사하구 당리동,20시,19103,816,5444
202411,2638055000,사하구 당리동,21시,20166,605,4945
202411,2638055000,사하구 당리동,22시,21033,446,4345
202411,2638055000,사하구 당리동,23시,21508,359,3943
202411,2638056100,사하구 하단1동,00시,19432,144,2144
202411,2638056100,사하구 하단1동,01시,19637,132,2065
202411,2638056100,사하구 하단1동,02시,19807,121,2016
202411,2638056100,사하구 하단1동,03시,19936,104,1975
202411,2638056100,사하구 하단1동,04시,19988,98,1950
202411,2638056100,사하구 하단1동,05시,19887,102,1997
202411,2638056100,사하구 하단1동,06시,19323,126,2179
202411,2638056100,사하구 하단1동,07시,17792,265,2393
202411,2638056100,사하구 하단1동,08시,15382,883,2665
202411,2638056100,사하구 하단1동,09시,12647,2333,3256
202411,2638056100,사하구 하단1동,10시,11595,2414,3761
202411,2638056100,사하구 하단1동,11시,10936,2435,4065
